IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.81.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.242.183.7,80,80,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.219.98.13,2082,2082,false,SIN,Asia Pacific,Singapore,71,0.00
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,71,0.00
47.76.192.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,0.00
8.217.154.218,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,71,0.00
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,72,0.00
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,0.00
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.218.155.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.243.74.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,73,0.00
8.219.177.205,8880,8880,false,SIN,Asia Pacific,Singapore,73,0.00
8.218.98.75,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.43.213,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,74,0.00
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.7.162,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.76.213.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,74,0.00
47.243.18.199,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.201.8,443,443,true,SIN,Asia Pacific,Singapore,74,0.00
8.210.89.245,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.52.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.243.26.83,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.210.89.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.76.214.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.157.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,75,0.00
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.29.115,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,75,0.00
8.210.42.171,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.236.146.249,2053,2053,true,SIN,Asia Pacific,Singapore,75,0.00
47.242.42.153,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
47.243.42.155,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,76,0.00
8.210.43.213,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.242.183.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.178.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,76,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.98.75,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.169.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.42.155,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.42.155,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.76.29.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.228.152,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.50.252,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.106.47,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.164.75,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.85.222,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.40.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.26.83,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.63.130,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.76.227.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.66.3,2095,2095,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.35.50,2052,2052,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.238.43.79,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.26.83,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,79,0.00
8.217.123.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,79,0.00
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,79,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.76.227.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.238.131.39,2052,2052,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,0.00
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.242.157.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.65.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.223.2.222,80,80,false,SIN,Asia Pacific,Singapore,80,0.00
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.98.75,80,80,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.76.214.139,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.100.23,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.219.174.213,2086,2086,false,SIN,Asia Pacific,Singapore,81,0.00
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.155.238,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.76.227.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.81.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.18.199,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,0.00
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.243.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,0.00
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,82,0.00
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,82,0.00
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,82,0.00
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.238.35.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.210.164.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.212.41.98,8080,8080,false,SJC,North America,San Jose,83,0.00
8.210.85.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.242.7.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.222.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,83,0.00
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.76.222.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.219.83.71,2086,2086,false,SIN,Asia Pacific,Singapore,83,0.00
8.217.123.243,80,80,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.178.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,83,0.00
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,83,0.00
47.243.186.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,84,0.00
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,84,0.00
47.76.225.255,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,84,0.00
47.76.233.67,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,84,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,84,0.00
47.243.42.155,2052,2052,false,HKG,Asia Pacific,Hong Kong,84,0.00
47.76.233.67,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,0.00
47.242.107.109,80,80,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,84,0.00
8.218.11.90,2082,2082,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.218.98.75,80,80,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,85,0.00
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,85,0.00
47.243.51.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.217.154.218,2052,2052,false,HKG,Asia Pacific,Hong Kong,85,0.00
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.218.173.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,85,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,85,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,85,0.00
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,86,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.48.107,2052,2052,false,HKG,Asia Pacific,Hong Kong,86,0.00
47.242.107.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.42.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,86,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,86,0.00
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,87,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.217.66.3,2082,2082,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,87,0.00
47.76.29.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.243.27.217,80,80,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.243.169.63,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.238.40.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.243.186.171,80,80,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,87,0.00
47.76.227.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,0.00
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,0.00
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.70.186,2052,2052,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.217.66.3,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.217.72.0,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.218.98.75,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.18.199,2095,2095,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.217.66.3,2086,2086,false,HKG,Asia Pacific,Hong Kong,88,0.00
8.210.63.130,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.210.63.130,80,80,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.76.98.98,2082,2082,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.242.107.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.76.203.101,2052,2052,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,89,0.00
47.76.227.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,0.00
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,89,0.00
8.223.3.253,80,80,false,SIN,Asia Pacific,Singapore,89,0.00
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,89,0.00
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,0.00
8.210.43.213,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.76.222.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.76.214.139,2052,2052,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.218.178.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.218.173.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.222.169.222,2082,2082,false,SIN,Asia Pacific,Singapore,90,0.00
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,91,0.00
47.242.157.96,80,80,false,HKG,Asia Pacific,Hong Kong,91,0.00
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,91,0.00
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,91,0.00
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,91,0.00
8.210.34.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,91,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,91,0.00
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,91,0.00
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,91,0.00
47.76.189.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,91,0.00
47.76.192.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,0.00
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,92,0.00
8.217.154.218,80,80,false,HKG,Asia Pacific,Hong Kong,92,0.00
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,92,0.00
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,92,0.00
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,92,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,92,0.00
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,92,0.00
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,92,0.00
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,92,0.00
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,92,0.00
